TYPE,CATEGORY,TEXT,HEAD_WIFE,VAR_COUNT,Y1968,Y1969,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1999,Y2001,Y2003,Y2005,Y2007,Y2009,Y2011,Y2013,Y2015,Y2017,Y2019
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>frequency
04>religious organizations
05>spouse:
06>hours, occasional, whether included:",WIFE,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER23572,ER27542,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>frequency
04>religious organizations
05>spouse:
06>hours, total revised, including occasional time:",WIFE,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER23573,ER27543,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>frequency
04>religious organizations
05>spouse:
06>hours, total revised:",WIFE,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER23571,ER27541,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>frequency
04>religious organizations
05>spouse:
06>hours, total, whether report is correct:",WIFE,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER23570,ER27540,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>frequency
04>religious organizations
05>spouse:
06>hours, total:",WIFE,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER23569,ER27539,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>frequency
04>religious organizations
05>spouse:
06>minutes per session:",WIFE,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER23568,ER27538,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>frequency
04>religious organizations
05>spouse:
06>time unit:",WIFE,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER23565,ER27535,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>frequency
04>religious organizations
05>spouse:",WIFE,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER23564,ER27534,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>frequency
04>religious organizations
05>whether (2nd chance):
06>hours:",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER23686,ER27656,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>frequency
04>religious organizations
05>whether (2nd chance):",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER23685,ER27655,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>frequency
04>senior citizens' organizations
05>head/reference person:
06>hours per session:",HEAD,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER23594,ER27564,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>frequency
04>senior citizens' organizations
05>head/reference person:
06>hours, occasional, whether included:",HEAD,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER23599,ER27569,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>frequency
04>senior citizens' organizations
05>head/reference person:
06>hours, total revised, including occasional time:",HEAD,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER23600,ER27570,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>frequency
04>senior citizens' organizations
05>head/reference person:
06>hours, total revised:",HEAD,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER23598,ER27568,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>frequency
04>senior citizens' organizations
05>head/reference person:
06>hours, total, whether report is correct:",HEAD,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER23597,ER27567,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>frequency
04>senior citizens' organizations
05>head/reference person:
06>hours, total:",HEAD,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER23596,ER27566,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>frequency
04>senior citizens' organizations
05>head/reference person:
06>minutes per session:",HEAD,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER23595,ER27565,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>frequency
04>senior citizens' organizations
05>head/reference person:
06>time unit:",HEAD,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER23593,ER27563,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>frequency
04>senior citizens' organizations
05>head/reference person:",HEAD,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER23592,ER27562,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>frequency
04>senior citizens' organizations
05>spouse:
06>hours per session:",WIFE,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER23603,ER27573,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>frequency
04>senior citizens' organizations
05>spouse:
06>hours, occasional, whether included:",WIFE,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER23608,ER27578,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>frequency
04>senior citizens' organizations
05>spouse:
06>hours, total revised, including occasional time:",WIFE,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER23609,ER27579,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>frequency
04>senior citizens' organizations
05>spouse:
06>hours, total revised:",WIFE,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER23607,ER27577,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>frequency
04>senior citizens' organizations
05>spouse:
06>hours, total, whether report is correct:",WIFE,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER23606,ER27576,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>frequency
04>senior citizens' organizations
05>spouse:
06>hours, total:",WIFE,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER23605,ER27575,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>frequency
04>senior citizens' organizations
05>spouse:
06>minutes per session:",WIFE,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER23604,ER27574,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>frequency
04>senior citizens' organizations
05>spouse:
06>time unit:",WIFE,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER23602,ER27572,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>frequency
04>senior citizens' organizations
05>spouse:",WIFE,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER23601,ER27571,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>frequency
04>senior citizens' organizations
05>whether (2nd chance):
06>hours:",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER23690,ER27660,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>frequency
04>senior citizens' organizations
05>whether (2nd chance):",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER23689,ER27659,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>frequency
04>social change
05>head/reference person:
06>hours per session:",HEAD,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER23648,ER27618,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>frequency
04>social change
05>head/reference person:
06>hours, occasional, whether included:",HEAD,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER23653,ER27623,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>frequency
04>social change
05>head/reference person:
06>hours, total revised, including occasional time:",HEAD,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER23654,ER27624,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>frequency
04>social change
05>head/reference person:
06>hours, total revised:",HEAD,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER23652,ER27622,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>frequency
04>social change
05>head/reference person:
06>hours, total, whether report is correct:",HEAD,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER23651,ER27621,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>frequency
04>social change
05>head/reference person:
06>hours, total:",HEAD,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER23650,ER27620,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>frequency
04>social change
05>head/reference person:
06>minutes per session:",HEAD,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER23649,ER27619,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>frequency
04>social change
05>head/reference person:
06>time unit:",HEAD,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER23647,ER27617,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>frequency
04>social change
05>head/reference person:",HEAD,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER23646,ER27616,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>frequency
04>social change
05>spouse:
06>hours per session:",WIFE,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER23657,ER27627,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>frequency
04>social change
05>spouse:
06>hours, occasional, whether included:",WIFE,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER23662,ER27632,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>frequency
04>social change
05>spouse:
06>hours, total revised, including occasional time:",WIFE,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER23663,ER27633,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>frequency
04>social change
05>spouse:
06>hours, total revised:",WIFE,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER23661,ER27631,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>frequency
04>social change
05>spouse:
06>hours, total, whether report is correct:",WIFE,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER23660,ER27630,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>frequency
04>social change
05>spouse:
06>hours, total:",WIFE,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER23659,ER27629,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>frequency
04>social change
05>spouse:
06>minutes per session:",WIFE,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER23658,ER27628,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>frequency
04>social change
05>spouse:
06>time unit:",WIFE,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER23656,ER27626,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>frequency
04>social change
05>spouse:",WIFE,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER23655,ER27625,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>frequency
04>social change
05>whether (2nd chance):
06>hours:",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER23696,ER27666,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>frequency
04>social change
05>whether (2nd chance):",,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER23695,ER27665,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>head/ref person or spouse reported but not both, whether time missed:",HEAD,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER23684,ER27654,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>last calendar year, whether
04>head/reference person, if no spouse in fu:",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER23551,ER27521,,,ER52028,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>last calendar year, whether
04>head/reference person, spouse or both:",,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER23553,ER27523,,,ER52026,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>last calendar year, whether
04>head/reference person:
05>number of hours helped the needy:",HEAD,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER20094,,,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>last calendar year, whether
04>head/reference person:
05>number of hours:
06>100 or more:",HEAD,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER20090,,,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>last calendar year, whether
04>head/reference person:
05>number of hours:
06>200 or more:",HEAD,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER20091,,,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>last calendar year, whether
04>head/reference person:
05>number of hours:
06>400 or more:",HEAD,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER20092,,,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>last calendar year, whether
04>head/reference person:
05>number of hours:
06>50 or more:",HEAD,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER20093,,,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>last calendar year, whether
04>head/reference person:
05>number of hours:",HEAD,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER20089,,,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>last calendar year, whether
04>head/reference person:
05>percent of hours helped the needy:",HEAD,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER20095,,,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>last calendar year, whether
04>head/reference person:",HEAD,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER20088,,,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>last calendar year, whether
04>infrequent volunteering, whether:
05>head/reference person and spouse:",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER52027,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>last calendar year, whether
04>infrequent volunteering, whether:
05>head/reference person:",HEAD,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER52030,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>last calendar year, whether
04>infrequent volunteering, whether:
05>spouse:",WIFE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER52048,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>last calendar year, whether
04>infrequent volunteering, whether:
05>type of organization
06>health
07>head/reference person:",HEAD,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER52034,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>last calendar year, whether
04>infrequent volunteering, whether:
05>type of organization
06>health
07>spouse:",WIFE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER52052,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>last calendar year, whether
04>infrequent volunteering, whether:
05>type of organization
06>poverty
07>head/reference person:",HEAD,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER52035,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>last calendar year, whether
04>infrequent volunteering, whether:
05>type of organization
06>poverty
07>spouse:",WIFE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER52053,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>last calendar year, whether
04>infrequent volunteering, whether:
05>type of organization
06>religious
07>head/reference person:",HEAD,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER52031,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>last calendar year, whether
04>infrequent volunteering, whether:
05>type of organization
06>religious
07>spouse:",WIFE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER52049,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>last calendar year, whether
04>infrequent volunteering, whether:
05>type of organization
06>seniors
07>head/reference person:",HEAD,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER52033,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>last calendar year, whether
04>infrequent volunteering, whether:
05>type of organization
06>seniors
07>spouse:",WIFE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER52051,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>last calendar year, whether
04>infrequent volunteering, whether:
05>type of organization
06>social change
07>head/reference person:",HEAD,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER52036,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>last calendar year, whether
04>infrequent volunteering, whether:
05>type of organization
06>social change
07>spouse:",WIFE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER52054,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>last calendar year, whether
04>infrequent volunteering, whether:
05>type of organization
06>youth
07>head/reference person:",HEAD,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER52032,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>last calendar year, whether
04>infrequent volunteering, whether:
05>type of organization
06>youth
07>spouse:",WIFE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER52050,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>last calendar year, whether
04>infrequent volunteering, whether:",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER52029,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>last calendar year, whether
04>spouse:
05>number of hours helped the needy:",WIFE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER20102,,,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>last calendar year, whether
04>spouse:
05>number of hours:
06>100 or more:",WIFE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER20098,,,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>last calendar year, whether
04>spouse:
05>number of hours:
06>200 or more:",WIFE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER20099,,,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>last calendar year, whether
04>spouse:
05>number of hours:
06>400 or more:",WIFE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER20100,,,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>last calendar year, whether
04>spouse:
05>number of hours:
06>50 or more:",WIFE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER20101,,,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>last calendar year, whether
04>spouse:
05>number of hours:",WIFE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER20097,,,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>last calendar year, whether
04>spouse:
05>percent of hours helped the needy:",WIFE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER20103,,,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>last calendar year, whether
04>spouse:",WIFE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER20096,,,,,,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>last calendar year, whether
04>volunteer through organization
05>type of organization
06>health
07>head/reference person:",HEAD,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER52042,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>last calendar year, whether
04>volunteer through organization
05>type of organization
06>health
07>spouse:",WIFE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER52060,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>last calendar year, whether
04>volunteer through organization
05>type of organization
06>other
07>head/reference person:
08>coded type of activity:",HEAD,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER52045A,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>last calendar year, whether
04>volunteer through organization
05>type of organization
06>other
07>head/reference person:",HEAD,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER52045,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>last calendar year, whether
04>volunteer through organization
05>type of organization
06>other
07>spouse:
08>coded type of activity:",WIFE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER52063A,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>last calendar year, whether
04>volunteer through organization
05>type of organization
06>other
07>spouse:",WIFE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER52063,,,,
FAMILY PUBLIC,PHILANTHROPIC BEHAVIOR,"01>PHILANTHROPIC BEHAVIOR
02>Volunteering
03>last calendar year, whether
04>volunteer through organization
05>type of organization
06>place of worship
07>head/reference person:",HEAD,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER52039,,,,
